"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20maize.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA","santonio_plus20tomato.sAntonio.digester.TVFA","santonio_plus30maize.sAntonio.digester.TVFA","santonio_plus30manure.sAntonio.digester.TVFA","santonio_plus30tomato.sAntonio.digester.TVFA"
564.3333333333334,528.3465721957432,547.2770725506587,658.5449863124079,502.9977186313086,536.4810426114067,50049.02640288507,482.4989794635554,527.9129363954236,51097.67275817646
564.375,528.3465722153493,547.2770723719182,658.5449868555431,502.9977186560182,536.4810423705254,50049.02804157642,482.4989794876154,527.9129361485579,51097.67290314112
564.4166666666666,528.3465722349553,547.2770721931779,658.5449873986782,502.9977186807275,536.4810421296445,50049.02968026777,482.4989795116749,527.9129359016921,51097.67304810577
564.4583333333334,528.3465722545615,547.2770720144376,658.5449879418135,502.9977187054371,536.4810418887635,50049.03131895911,482.4989795357347,527.9129356548264,51097.67319307043
564.5,528.3465722741676,547.2770718356974,658.5449884849487,502.9977187301465,536.4810416478824,50049.03295765047,482.4989795597946,527.9129354079606,51097.67333803509
564.5416666666666,528.3465722937736,547.2770716569569,658.5449890280839,502.9977187548561,536.4810414070012,50049.03459634181,482.4989795838544,527.912935161095,51097.67348299974
564.5833333333334,528.34657231338,547.2770714782166,658.544989571219,502.9977187795656,536.4810411661201,50049.03623503316,482.4989796079142,527.9129349142291,51097.67362796439
564.625,528.3465723329859,547.2770712994762,658.5449901143543,502.9977188042749,536.4810409252393,50049.03787372451,482.4989796319741,527.9129346673634,51097.67377292905
564.6666666666666,528.3465723525921,547.2770711207359,658.5449906574894,502.9977188289845,536.4810406843582,50049.03951241586,482.4989796560338,527.9129344204978,51097.67391789371
564.7083333333334,528.3465723721982,547.2770709419957,658.5449912006246,502.997718853694,536.4810404434769,50049.04115110721,482.4989796800938,527.9129341736319,51097.67406285835
564.75,528.3465723918043,547.2770707632551,658.5449917437597,502.9977188784035,536.481040202596,50049.04278979856,482.4989797041536,527.9129339267663,51097.674207823
564.7916666666666,528.3465724114105,547.2770705845148,658.544992286895,502.997718903113,536.4810399617149,50049.04442848991,482.4989797282134,527.9129336799004,51097.67435278767
564.8333333333334,528.3465724310165,547.2770704057743,658.5449928300301,502.9977189278223,536.4810397208339,50049.04606718126,482.4989797522733,527.9129334330347,51097.67449775232
564.875,528.3465724506227,547.2770702270341,658.5449933731653,502.997718952532,536.4810394799526,50049.0477058726,482.4989797763332,527.9129331861691,51097.67464271697
564.9166666666666,528.3465724702289,547.2770700482937,658.5449939163005,502.9977189772413,536.4810392390717,50049.04934456394,482.498979800393,527.9129329393033,51097.67478768163
564.9583333333334,528.346572489835,547.2770698695534,658.5449944594358,502.9977190019509,536.4810389981907,50049.0509832553,482.4989798244528,527.9129326924375,51097.67493264629
565,528.3465725094412,547.2770696908129,658.544995002571,502.9977190266604,536.4810387573095,50049.05262194665,482.4989798485126,527.9129324455719,51097.67507761094
565.0416666666666,528.3465725290473,547.2770695120727,658.5449955457061,502.9977190513699,536.4810385164285,50049.054260638,482.4989798725724,527.9129321987061,51097.67522257559
565.0833333333334,528.3465725486533,547.2770693333323,658.5449960888413,502.9977190760794,536.4810382755475,50049.05589932935,482.4989798966323,527.9129319518403,51097.67536754025
