"time","santonio_plus10maize.sAntonio.digester.TVFA","santonio_plus10manure.sAntonio.digester.TVFA","santonio_plus10tomato.sAntonio.digester.TVFA","santonio_plus20manure.sAntonio.digester.TVFA"
66.83333333333333,536.4273786999942,558.0366145108477,643.1912611302862,555.7423420832758
66.875,536.4069630878998,558.0226365749986,643.1949870024588,555.7159449724276
66.91666666666667,536.3866005769614,558.008675475128,643.1987511185945,555.6895827635198
66.95833333333333,536.3662910040537,557.9947311948388,643.2025532820228,555.6632554129851
67,536.3460342060511,557.980803717733,643.2063932960738,555.6369628772567
67.04166666666667,536.3258300198285,557.9668930274131,643.2102709640777,555.6107051127676
67.08333333333333,536.3056782822598,557.9529991074814,643.2141860893643,555.5844820759513
67.125,536.2855788302201,557.9391219415407,643.2181384752636,555.5582937232405
67.16666666666667,536.2655315005838,557.9252615131935,643.2221279251054,555.5321400110685
67.20833333333333,536.2455361302251,557.9114178060418,643.2261542422199,555.5060208958686
67.25,536.2255930857442,557.897590812026,643.2302179828057,555.4799363918719
67.29166666666667,536.2057020802733,557.8837805128009,643.2343187743255,555.4538864420105
67.33333333333333,536.185862716579,557.869986888284,643.2384560873835,555.4278709771733
67.375,536.1660748421281,557.8562099222448,643.2426297403651,555.40188995495
67.41666666666667,536.1463383043888,557.8424495984522,643.2468395516556,555.3759433329288
67.45833333333333,536.1266529508284,557.8287059006757,643.2510853396409,555.3500310686985
67.5,536.1070186289148,557.8149788126841,643.2553669227055,555.3241531198487
67.54166666666667,536.0874351861157,557.8012683182466,643.2596841192354,555.2983094439683
67.58333333333333,536.0679024698985,557.7875744011326,643.2640367476159,555.2724999986456
67.625,536.048420327731,557.7738970451113,643.2684246262324,555.2467247414698
67.66666666666667,536.0289886070811,557.7602362339519,643.27284757347,555.22098363003
67.70833333333333,536.0096071554162,557.7465919514232,643.2773054077145,555.1952766219149
67.75,535.9902758202039,557.7329641812948,643.2817979473508,555.1696036747138
67.79166666666667,535.9709944489121,557.719352907336,643.2863250107647,555.1439647460151
67.83333333333333,535.9517629746713,557.7057581161341,643.2908865368257,555.118359804972
67.875,535.9325820482778,557.6921798178905,643.2954834737981,555.0927889176162
67.91666666666667,535.9134508199057,557.6786179734312,643.3001146593258,555.0672519474075
67.95833333333333,535.8943691492623,557.6650725669282,643.3047799290102,555.0417488535873
68,535.8753368960554,557.6515435825532,643.3094791184521,555.0162795953966
68.04166666666667,535.8563539199928,557.6380310044786,643.3142120632523,554.9908441320765
68.08333333333333,535.837420080782,557.624534816876,643.3189785990116,554.9654424228689
68.125,535.8185352381307,557.6110550039173,643.3237785613311,554.9400744270145
68.16666666666667,535.7996992517465,557.5975915497743,643.3286117858117,554.9147401037544
68.20833333333333,535.7809119813372,557.584144438619,643.3334781080542,554.8894394123301
68.25,535.7621732866107,557.5707136546234,643.3383773636597,554.864172311983
68.29166666666667,535.7434830272745,557.5572991819596,643.3433093882288,554.838938761954
68.33333333333333,535.7248410630361,557.5439010047995,643.3482740173628,554.8137387214842
