#1		
float Setpoints(3360,3)
2210400.0000000	0.3655045	0.8866800
2214000.0000000	0.3655044	0.8866799
2217600.0000000	0.3655042	0.8866799
2221200.0000000	0.3655041	0.8866798
2224800.0000000	0.3655039	0.8866798
2228400.0000000	0.3655037	0.8866797
2232000.0000000	0.3655036	0.8866797
2235600.0000000	0.3655034	0.8866796
2239200.0000000	0.3655033	0.8866795
2242800.0000000	0.3655031	0.8866795
2246400.0000000	0.3655030	0.8866794
2250000.0000000	0.3655028	0.8866794
2253600.0000000	0.3655027	0.8866793
2257200.0000000	0.3655025	0.8866793
2260800.0000000	0.3655024	0.8866792
2264400.0000000	0.3655022	0.8866792
2268000.0000000	0.3655021	0.8866791
2271600.0000000	0.3655019	0.8866791
2275200.0000000	0.3655017	0.8866790
2278800.0000000	0.3655016	0.8866790
2282400.0000000	0.3655014	0.8866789
2286000.0000000	0.3655013	0.8866789
2289600.0000000	0.3655011	0.8866788
2293200.0000000	0.3655010	0.8866788
2296800.0000000	0.3655008	0.8866787
2300400.0000000	0.3655007	0.8866787
2304000.0000000	0.3655006	0.8866787
2307600.0000000	0.3655004	0.8866786
2311200.0000000	0.3655003	0.8866786
2314800.0000000	0.3655001	0.8866785
2318400.0000000	0.3655000	0.8866785
2322000.0000000	0.3654998	0.8866784
2325600.0000000	0.3654997	0.8866784
2329200.0000000	0.3654995	0.8866784
2332800.0000000	0.3654994	0.8866783
2336400.0000000	0.3654992	0.8866783
2340000.0000000	0.3654991	0.8866782
2343600.0000000	0.3654989	0.8866782
2347200.0000000	0.3654988	0.8866781
2350800.0000000	0.3654987	0.8866781
2354400.0000000	0.3654985	0.8866781
2358000.0000000	0.3654984	0.8866780
2361600.0000000	0.3654982	0.8866780
2365200.0000000	0.3654981	0.8866780
2368800.0000000	0.3654980	0.8866779
2372400.0000000	0.3654978	0.8866779
2376000.0000000	0.3654977	0.8866778
2379600.0000000	0.3654975	0.8866778
2383200.0000000	0.3654974	0.8866778
2386800.0000000	0.3654973	0.8866777
2390400.0000000	0.3654971	0.8866777
2394000.0000000	0.3654970	0.8866777
2397600.0000000	0.3654968	0.8866776
2401200.0000000	0.3654967	0.8866776
2404800.0000000	0.3654966	0.8866776
2408400.0000000	0.3654964	0.8866775
2412000.0000000	0.3654963	0.8866775
2415600.0000000	0.3654962	0.8866775
2419200.0000000	0.3654996	0.8866775
2422800.0000000	0.3655108	0.8866780
2426400.0000000	0.3655273	0.8866801
2430000.0000000	0.3655489	0.8866844
2433600.0000000	0.3655762	0.8866927
2437200.0000000	0.3656084	0.8867062
2440800.0000000	0.3656440	0.8867236
2444400.0000000	0.3656840	0.8867469
2448000.0000000	0.3657269	0.8867743
2451600.0000000	0.3657748	0.8868096
2455200.0000000	0.3658259	0.8868502
2458800.0000000	0.3658814	0.8868988
2462400.0000000	0.3659405	0.8869543
2466000.0000000	0.3660026	0.8870156
2469600.0000000	0.3660694	0.8870863
2473200.0000000	0.3661392	0.8871634
2476800.0000000	0.3662127	0.8872483
2480400.0000000	0.3662900	0.8873413
2484000.0000000	0.3663703	0.8874407
2487600.0000000	0.3664551	0.8875498
2491200.0000000	0.3665416	0.8876627
2494800.0000000	0.3666326	0.8877852
2498400.0000000	0.3667265	0.8879138
2502000.0000000	0.3668243	0.8880506
2505600.0000000	0.3669236	0.8881905
2509200.0000000	0.3670261	0.8883371
2512800.0000000	0.3671319	0.8884901
2516400.0000000	0.3672412	0.8886501
2520000.0000000	0.3673548	0.8888180
2523600.0000000	0.3674709	0.8889904
2527200.0000000	0.3675906	0.8891690
2530800.0000000	0.3677134	0.8893527
2534400.0000000	0.3678388	0.8895407
2538000.0000000	0.3679688	0.8897353
2541600.0000000	0.3681007	0.8899327
2545200.0000000	0.3682362	0.8901348
2548800.0000000	0.3683745	0.8903405
2552400.0000000	0.3685150	0.8905489
